frequency(Hz),V/rt(Hz)
0,7.22122084682507E-8
0.06103515625,7.95556088582365E-8
0.1220703125,7.48366000393991E-8
0.18310546875,5.67288266047993E-8
0.244140625,4.59225217329415E-8
0.30517578125,4.1894409546167E-8
0.3662109375,4.06275808399953E-8
0.42724609375,3.98281319726529E-8
0.48828125,3.77120055535259E-8
0.54931640625,3.80051238090664E-8
0.6103515625,3.94573351707573E-8
0.67138671875,3.58245786335324E-8
0.732421875,2.93545987923861E-8
0.79345703125,2.71311750720923E-8
0.8544921875,2.79625966419272E-8
0.91552734375,2.88643015176285E-8
0.9765625,2.83430618626041E-8
1.03759765625,2.54241663692345E-8
1.0986328125,2.21713930571827E-8
1.15966796875,2.06933400109247E-8
1.220703125,1.98841126001993E-8
1.28173828125,1.90017025105802E-8
1.3427734375,1.88518937491635E-8
1.40380859375,2.03014827918495E-8
1.46484375,2.08766802618118E-8
1.52587890625,1.95321787501781E-8
1.5869140625,1.7975584926138E-8
1.64794921875,1.69345966733206E-8
1.708984375,1.57536688605934E-8
1.77001953125,1.45796158097601E-8
1.8310546875,1.46871391440066E-8
1.89208984375,1.52283399376434E-8
1.953125,1.49693456606737E-8
2.01416015625,1.45508695026683E-8
2.0751953125,1.45010371403277E-8
2.13623046875,1.50499608026721E-8
2.197265625,1.58839131550576E-8
2.25830078125,1.59442153535162E-8
2.3193359375,1.45130673645148E-8
2.38037109375,1.27718644423411E-8
2.44140625,1.2109730064074E-8
2.50244140625,1.16540669081688E-8
2.5634765625,1.04727443592818E-8
2.62451171875,9.81312629881066E-9
2.685546875,1.07101562142702E-8
2.74658203125,1.23063047545167E-8
2.8076171875,1.32753953058499E-8
2.86865234375,1.37626602310448E-8
2.9296875,1.45909531833931E-8
2.99072265625,1.5090577945894E-8
3.0517578125,1.44006796675233E-8
3.11279296875,1.28187204449437E-8
3.173828125,1.19040091760778E-8
3.23486328125,1.19483846724856E-8
3.2958984375,1.12747435696692E-8
3.35693359375,1.09170392698653E-8
3.41796875,1.21609582576895E-8
3.47900390625,1.21934604713652E-8
3.5400390625,1.16274822160892E-8
3.60107421875,1.17873419654575E-8
3.662109375,1.25823434065152E-8
3.72314453125,1.40348470939229E-8
3.7841796875,1.45730175098159E-8
3.84521484375,1.33018839151178E-8
3.90625,1.12271950272282E-8
3.96728515625,1.01024826142127E-8
4.0283203125,1.0206204248053E-8
4.08935546875,1.04566459204021E-8
4.150390625,9.48269799351615E-9
4.21142578125,8.75909000069836E-9
4.2724609375,9.89337506577178E-9
4.33349609375,1.10398257785097E-8
4.39453125,1.08984198676117E-8
4.45556640625,1.04989726118449E-8
4.5166015625,1.07852709263615E-8
4.57763671875,1.02369827679513E-8
4.638671875,9.67752151203344E-9
4.69970703125,1.04392372888162E-8
4.7607421875,1.08842500352067E-8
4.82177734375,1.01441746090868E-8
4.8828125,9.67973499648912E-9
4.94384765625,1.01231487145898E-8
5.0048828125,1.09492232115066E-8
5.06591796875,1.14202703397295E-8
5.126953125,1.03341207744638E-8
5.18798828125,9.12882415709255E-9
5.2490234375,9.24609726586255E-9
5.31005859375,9.85124125208728E-9
5.37109375,9.89779955670833E-9
5.43212890625,9.41230708331817E-9
5.4931640625,8.98144017712733E-9
5.55419921875,8.83843927886415E-9
5.615234375,9.20235493103445E-9
5.67626953125,9.63968674381156E-9
5.7373046875,9.31808282224574E-9
5.79833984375,9.26729946859642E-9
5.859375,1.07635347603487E-8
5.92041015625,1.14309446604733E-8
5.9814453125,1.05538524535046E-8
6.04248046875,1.01841562778323E-8
6.103515625,1.06666532156782E-8
6.16455078125,1.04840613787035E-8
6.2255859375,9.67652732605891E-9
6.28662109375,9.40952299086534E-9
6.34765625,9.45081003587812E-9
6.40869140625,8.97861745044962E-9
6.4697265625,8.48511639977805E-9
6.53076171875,9.31707955588273E-9
6.591796875,1.11314824532078E-8
6.65283203125,1.21904933763477E-8
6.7138671875,1.12340993753638E-8
6.77490234375,9.34049166136481E-9
6.8359375,7.99786413555079E-9
6.89697265625,7.0580902819389E-9
6.9580078125,6.98369718511695E-9
7.01904296875,8.00347111337551E-9
7.080078125,9.1632422765655E-9
7.14111328125,9.24207838386535E-9
7.2021484375,8.2867368259739E-9
7.26318359375,7.33191374408655E-9
7.32421875,7.10454095408862E-9
7.38525390625,8.07594893145E-9
7.4462890625,9.81285742462139E-9
7.50732421875,1.05234899867978E-8
7.568359375,9.59270622810339E-9
7.62939453125,9.07280816071129E-9
7.6904296875,9.96748272299525E-9
7.75146484375,1.00191432360419E-8
7.8125,9.14929024020253E-9
7.87353515625,8.86855872497713E-9
7.9345703125,9.40599944192088E-9
7.99560546875,9.88580445278157E-9
8.056640625,9.59313390564424E-9
8.11767578125,9.087214426803E-9
8.1787109375,8.56396085148295E-9
8.23974609375,8.02105566431899E-9
8.30078125,7.86797274972346E-9
8.36181640625,7.7288352723386E-9
8.4228515625,8.49704260339451E-9
8.48388671875,1.117796800141E-8
8.544921875,1.28767795734802E-8
8.60595703125,1.13067157807667E-8
8.6669921875,9.0182264999194E-9
8.72802734375,8.40474029433101E-9
8.7890625,8.60122356379617E-9
8.85009765625,8.55715773489809E-9
8.9111328125,7.66450610553588E-9
8.97216796875,7.00171064481956E-9
9.033203125,7.13148759637461E-9
9.09423828125,7.35110997771838E-9
9.1552734375,7.69808679385765E-9
9.21630859375,7.89532834921625E-9
9.27734375,7.66787176571551E-9
9.33837890625,7.41248876894957E-9
9.3994140625,7.42802574600393E-9
9.46044921875,7.14831059858382E-9
9.521484375,7.13416225563045E-9
9.58251953125,8.10747690057035E-9
9.6435546875,9.15034610338388E-9
9.70458984375,9.1488355382556E-9
9.765625,8.54392337316668E-9
9.82666015625,8.10270338664209E-9
9.8876953125,7.80530618768477E-9
9.94873046875,7.6026616426534E-9
10.009765625,7.39948778471128E-9
10.07080078125,7.26420356183757E-9
10.1318359375,7.18252194071018E-9
10.19287109375,6.91369974569172E-9
10.25390625,7.05173124516734E-9
10.31494140625,7.28126564727742E-9
10.3759765625,6.55050998961867E-9
10.43701171875,6.21430497433978E-9
10.498046875,7.22977156053249E-9
10.55908203125,8.34502032982573E-9
10.6201171875,8.47664576245783E-9
10.68115234375,7.75389249386047E-9
10.7421875,6.88132239699195E-9
10.80322265625,6.57692540038064E-9
10.8642578125,7.32665257948297E-9
10.92529296875,7.97522401135988E-9
10.986328125,7.99479576911431E-9
11.04736328125,7.81958986709166E-9
11.1083984375,8.06175977641914E-9
11.16943359375,8.12393240384402E-9
11.23046875,7.93466069975798E-9
11.29150390625,8.0582080493729E-9
11.3525390625,8.32173355672481E-9
11.41357421875,8.32710074236445E-9
11.474609375,7.90050734852916E-9
11.53564453125,7.53724311275138E-9
11.5966796875,7.68975801311196E-9
11.65771484375,7.65845828540751E-9
11.71875,7.17723967036799E-9
11.77978515625,7.25257931866392E-9
11.8408203125,7.69747512926678E-9
11.90185546875,7.37783549885119E-9
11.962890625,6.70366886496898E-9
12.02392578125,6.41908927377366E-9
12.0849609375,6.65797057991415E-9
12.14599609375,7.81111718243888E-9
12.20703125,9.16694056703761E-9
12.26806640625,9.6030704694676E-9
12.3291015625,9.14009233046294E-9
12.39013671875,8.60398824527789E-9
12.451171875,8.16058090791536E-9
12.51220703125,8.08119371999606E-9
12.5732421875,7.93981621290165E-9
12.63427734375,7.25220878344204E-9
12.6953125,6.73794152550506E-9
12.75634765625,7.33113250541575E-9
12.8173828125,8.16523760574332E-9
12.87841796875,7.92152764066815E-9
12.939453125,6.8136645553775E-9
13.00048828125,6.68138466558313E-9
13.0615234375,7.30525877816545E-9
13.12255859375,7.28356721427864E-9
13.18359375,7.46633453925691E-9
13.24462890625,8.62160939853657E-9
13.3056640625,9.50748703002351E-9
13.36669921875,9.26997111114484E-9
13.427734375,8.32984301040078E-9
13.48876953125,7.58518549363434E-9
13.5498046875,7.57152514725471E-9
13.61083984375,7.7967038294527E-9
13.671875,7.60399683397489E-9
13.73291015625,7.15416323871223E-9
13.7939453125,6.48246158669303E-9
13.85498046875,6.34511850162008E-9
13.916015625,7.60099383454146E-9
13.97705078125,8.7879558122688E-9
14.0380859375,9.39406156750503E-9
14.09912109375,1.00836420862492E-8
14.16015625,1.08251863187105E-8
14.22119140625,1.10389207341474E-8
14.2822265625,1.05715481538712E-8
14.34326171875,8.91855021970694E-9
14.404296875,7.20516567551187E-9
14.46533203125,7.41988561979342E-9
14.5263671875,8.29512485023649E-9
14.58740234375,8.96256420437428E-9
14.6484375,9.50162542104075E-9
14.70947265625,9.42926566943611E-9
14.7705078125,8.58706417167284E-9
14.83154296875,7.50891186059548E-9
14.892578125,6.94871688204876E-9
14.95361328125,6.80372878290136E-9
15.0146484375,6.66572921059895E-9
15.07568359375,6.67382771405467E-9
15.13671875,7.05381140228232E-9
15.19775390625,7.74856473979354E-9
15.2587890625,8.16864754995174E-9
15.31982421875,7.93500407066557E-9
15.380859375,7.84543498417424E-9
15.44189453125,8.21598937396806E-9
15.5029296875,8.30251339637698E-9
15.56396484375,7.67721947895481E-9
15.625,6.65779809195394E-9
15.68603515625,6.32403588854809E-9
15.7470703125,6.72675744085582E-9
15.80810546875,7.00036803073641E-9
15.869140625,7.37723347443315E-9
15.93017578125,8.28384858922637E-9
15.9912109375,8.88223125151889E-9
16.05224609375,8.23215368848851E-9
16.11328125,7.03498622528795E-9
16.17431640625,6.72078656626768E-9
16.2353515625,7.17895073575986E-9
16.29638671875,7.39856040305647E-9
16.357421875,6.94760246897801E-9
16.41845703125,6.49911276506806E-9
16.4794921875,7.15836208038904E-9
16.54052734375,7.61899181590112E-9
16.6015625,7.23491071582164E-9
16.66259765625,6.68209449752602E-9
16.7236328125,5.8812725392742E-9
16.78466796875,5.56832006935131E-9
16.845703125,6.24071524725346E-9
16.90673828125,7.02814224217851E-9
16.9677734375,8.31714376838834E-9
17.02880859375,9.97134974501528E-9
17.08984375,9.73169309285247E-9
17.15087890625,7.66410940931251E-9
17.2119140625,6.47358909451579E-9
17.27294921875,6.05371554410489E-9
17.333984375,6.21528341444477E-9
17.39501953125,6.7558997118539E-9
17.4560546875,6.47172569875708E-9
17.51708984375,5.89965361508542E-9
17.578125,5.98826412735481E-9
17.63916015625,5.84404564212047E-9
17.7001953125,5.28452520839975E-9
17.76123046875,5.28480580852662E-9
17.822265625,6.30774092440956E-9
17.88330078125,6.94128945900686E-9
17.9443359375,6.33993123547157E-9
18.00537109375,5.45673473022223E-9
18.06640625,5.67761522672596E-9
18.12744140625,7.24235692525474E-9
18.1884765625,8.55584579012255E-9
18.24951171875,8.4718047424939E-9
18.310546875,7.79914447130123E-9
18.37158203125,7.89857566300747E-9
18.4326171875,7.78767170706565E-9
18.49365234375,6.73303089318185E-9
18.5546875,5.93756497457032E-9
18.61572265625,5.942186482596E-9
18.6767578125,6.05783495477666E-9
18.73779296875,6.56389763284326E-9
18.798828125,7.57784125927776E-9
18.85986328125,8.91529828859193E-9
18.9208984375,9.58029557403195E-9
18.98193359375,8.38204863119346E-9
19.04296875,6.87626343685881E-9
