frequency(Hz),V/rt(Hz)
0,8.74116276872789E-8
0.06103515625,9.19738128214905E-8
0.1220703125,8.67810054640397E-8
0.18310546875,6.97640699360401E-8
0.244140625,5.61967965377459E-8
0.30517578125,4.89687260601928E-8
0.3662109375,4.51850424346024E-8
0.42724609375,4.17308395162113E-8
0.48828125,3.87895985646564E-8
0.54931640625,3.55883421955899E-8
0.6103515625,3.21873418369485E-8
0.67138671875,2.98875106231205E-8
0.732421875,2.86868686236404E-8
0.79345703125,2.70025945042136E-8
0.8544921875,2.54885136041515E-8
0.91552734375,2.50458494541004E-8
0.9765625,2.45316389734984E-8
1.03759765625,2.37559011029112E-8
1.0986328125,2.25531146165013E-8
1.15966796875,2.02432477740202E-8
1.220703125,1.9358037403974E-8
1.28173828125,2.00852713060121E-8
1.3427734375,2.01553201364522E-8
1.40380859375,1.86938373974324E-8
1.46484375,1.63249957807827E-8
1.52587890625,1.54760651418492E-8
1.5869140625,1.6301289208223E-8
1.64794921875,1.66523691740306E-8
1.708984375,1.63160059514131E-8
1.77001953125,1.67437843181833E-8
1.8310546875,1.76894844179453E-8
1.89208984375,1.78842294357969E-8
1.953125,1.77124718406189E-8
2.01416015625,1.74409665569112E-8
2.0751953125,1.67306524315222E-8
2.13623046875,1.5508708362976E-8
2.197265625,1.41846065627483E-8
2.25830078125,1.34501583533208E-8
2.3193359375,1.32621382276568E-8
2.38037109375,1.31617763044174E-8
2.44140625,1.30591644985357E-8
2.50244140625,1.33424418429701E-8
2.5634765625,1.35652717018455E-8
2.62451171875,1.31717631604135E-8
2.685546875,1.2688928762027E-8
2.74658203125,1.27154309098594E-8
2.8076171875,1.24846745483638E-8
2.86865234375,1.14460726271451E-8
2.9296875,1.0998599839716E-8
2.99072265625,1.15573194724429E-8
3.0517578125,1.20125579964382E-8
3.11279296875,1.19804342423985E-8
3.173828125,1.15182063967865E-8
3.23486328125,1.07795105485087E-8
3.2958984375,1.04321628765221E-8
3.35693359375,1.11542380422436E-8
3.41796875,1.21750115753735E-8
3.47900390625,1.21576305605693E-8
3.5400390625,1.15437621863504E-8
3.60107421875,1.16526074679722E-8
3.662109375,1.20292860081498E-8
3.72314453125,1.19502674700352E-8
3.7841796875,1.15217771503116E-8
3.84521484375,1.15434482023734E-8
3.90625,1.17919665266495E-8
3.96728515625,1.17048478743628E-8
4.0283203125,1.11238402227468E-8
4.08935546875,1.0224836330627E-8
4.150390625,1.07528303672742E-8
4.21142578125,1.32913485144053E-8
4.2724609375,1.46315286071927E-8
4.33349609375,1.37131779880543E-8
4.39453125,1.20980751104444E-8
4.45556640625,1.10266238858086E-8
4.5166015625,1.06439466528828E-8
4.57763671875,1.06695201985589E-8
4.638671875,1.1082258158505E-8
4.69970703125,1.07751899457898E-8
4.7607421875,9.99173744162048E-9
4.82177734375,9.4147925315405E-9
4.8828125,8.90114609130051E-9
4.94384765625,9.11089687025756E-9
5.0048828125,1.02179129729945E-8
5.06591796875,1.1087442425383E-8
5.126953125,1.13050391807859E-8
5.18798828125,1.09581349435311E-8
5.2490234375,1.02793185681083E-8
5.31005859375,1.01807018742367E-8
5.37109375,1.07622363664055E-8
